od,do,odleglosc,czas_rano,czas_poludnie,czas_wieczor
340,737,8.25,8,5,9
340,753,9.66,11,7,7
340,798,3.08,5,4,7
340,812,8.21,20,11,21
340,820,10.29,30,17,22
340,850,3.02,2,2,3
340,909,10.8,32,16,19
340,915,6.36,18,10,11
340,938,6.61,9,7,10
340,979,4.14,12,6,6
341,362,10.09,24,22,27
341,395,9.33,18,11,10
341,406,3.54,12,7,6
341,443,6.57,8,5,7
341,457,6.58,14,9,10
341,467,8.15,7,5,7
341,482,10.52,11,6,8
341,551,3.59,10,5,5
341,597,10.22,11,6,10
341,604,5.67,14,7,10
341,629,6.24,9,5,8
341,633,9.23,20,13,15
341,688,5.65,13,8,12
341,714,11.31,20,16,18
341,743,8.52,25,15,18
341,755,11.86,26,18,30
341,782,7.45,22,13,15
341,790,8.46,25,15,14
341,793,10.04,18,13,21
341,816,6.86,13,9,14
341,825,8.88,25,14,16
341,864,9.08,14,9,8
341,868,10.23,32,15,25
341,919,11.89,13,11,15
341,951,11.13,24,15,18
341,956,3.64,5,3,4
341,962,3.7,7,3,5
342,378,9.93,14,9,13
342,421,9.6,10,7,13
342,430,9.53,29,16,20
342,507,9.89,19,9,11
342,515,9.63,13,7,12
342,530,8.88,12,6,8
342,533,4.92,8,5,4
342,535,6.37,10,4,7
342,536,5.1,7,4,5
342,554,10.72,19,12,11
342,591,6.27,19,12,14
342,602,10.49,12,10,9
342,627,4.94,5,3,4
342,674,6.1,11,9,10
342,691,7.96,14,11,14
342,696,6.04,8,5,9
342,717,5.69,8,4,4
342,736,11.6,12,7,11
342,738,5.72,5,4,3
342,757,7.54,11,7,8
342,826,9.95,22,11,16
342,838,4.6,8,5,9
342,855,6.53,16,8,12
342,881,6.43,19,12,11
342,903,10.66,25,19,23
342,954,2.93,6,4,6
342,957,6.65,10,5,6
342,968,11.7,27,20,26
342,976,11.28,17,12,19
342,977,6.84,9,4,8
343,355,8.86,25,10,16
343,380,2.17,2,2,2
343,388,8.27,20,17,18
343,428,9.59,13,8,10
343,445,2.14,1,1,2
343,458,5.43,13,7,10
343,485,7.46,12,9,11
343,490,6.19,17,6,10
343,499,7.94,9,7,10
343,516,7.33,15,7,12
343,584,11.78,13,9,13
343,621,4.91,4,3,4
343,643,4.82,6,4,5
343,656,8.53,21,15,14
343,673,8.92,10,7,11
343,677,3.12,8,5,7
343,697,4.5,9,6,7
343,698,7.79,9,6,7
343,766,6.91,10,5,8
343,769,6.1,16,10,13
343,786,11.97,20,11,16
343,861,4.46,7,5,7
343,901,0.8,1,1,1
343,928,11.15,22,13,14
343,940,8.33,19,14,15
343,942,11.28,13,8,11
343,958,9.87,12,8,8
343,988,9.59,18,10,13
343,992,7.31,8,6,8
344,348,7.37,20,12,14
344,368,11.3,26,18,26
344,504,10.75,10,6,7
344,549,5.25,17,9,13
344,552,7.26,11,8,10
344,577,10.78,16,7,10
344,704,7.35,23,11,12
344,724,9.75,19,13,12
344,739,11.05,17,10,13
344,823,6.35,7,5,6
344,865,10.89,18,12,11
345,349,9.95,19,14,12
345,354,6.16,10,8,9
345,376,2.1,3,2,2
345,393,11.86,15,9,11
345,402,8.2,14,10,12
345,407,10.3,21,8,12
345,437,1.46,2,2,2
345,464,9.68,22,15,16
345,503,10.38,36,16,29
345,506,1.46,4,2,3
345,512,4.74,4,3,3
345,556,6.81,15,7,10
345,567,11.75,36,20,30
345,576,8.93,12,7,9
345,608,4.5,8,4,8
345,625,1.38,1,1,1
345,630,10.72,11,8,12
345,647,11.5,19,15,23
345,662,6.72,18,8,17
345,689,10.02,24,17,18
345,748,8.96,21,12,18
345,758,7.91,15,11,14
345,799,6.37,14,8,14
345,809,3.29,5,5,5
345,821,7.46,11,5,6
345,829,9.69,25,19,19
345,841,8.56,11,5,7
345,842,8.02,12,8,14
345,854,2.3,5,3,5
345,878,7.84,12,5,10
345,892,9.86,23,11,19
345,906,10.45,14,9,8
345,908,3.83,6,4,5
345,925,3.12,8,5,8
345,945,5.86,15,9,10
345,955,4.19,11,5,9
345,966,10.58,17,8,14
345,973,8.84,19,9,12
345,982,6.13,9,4,6
345,999,11.08,16,10,15
346,360,6.06,6,4,5
346,377,4.82,10,9,8
346,390,11.12,12,7,9
346,452,11.1,24,17,19
346,487,10.31,20,15,17
346,504,2.01,2,1,1
346,552,9.7,10,7,8
346,645,5.78,8,5,5
346,704,5.27,9,8,7
346,742,10.88,23,12,11
346,763,2.42,2,1,3
346,823,6.21,9,6,7
346,860,7.04,12,8,11
346,865,5.77,7,5,6
346,985,7.93,22,11,13
347,357,6.64,21,11,18
347,372,11.39,18,9,10
347,396,4.28,10,6,7
347,405,2.57,2,1,2
347,423,8.5,14,9,11
347,463,7.07,16,11,11
347,469,3.75,9,4,6
347,471,6.58,11,4,6
347,494,7.37,15,10,10
347,569,5.75,10,7,6
347,594,5.98,19,12,13
347,670,11.14,22,9,11
347,706,5.18,11,8,10
347,710,8.76,7,6,8
347,715,9.1,16,9,14
347,762,11.84,22,11,13
347,765,10.97,28,21,20
347,807,11.65,28,20,23
347,837,1.99,2,2,2
347,857,9.74,12,8,7
347,866,1.79,5,3,4
347,889,1.08,3,2,2
347,896,1.26,1,1,1
347,907,3.41,3,3,3
347,975,11.76,34,16,20
348,368,4.75,12,8,7
348,493,11.03,17,12,20
348,549,6.92,15,11,16
348,552,6.13,9,7,7
348,567,11.76,22,18,18
348,577,3.42,7,6,8
348,582,11.98,14,8,13
348,635,9.68,17,15,19
348,704,11.92,35,17,17
348,713,9.7,17,10,9
348,721,11.4,17,14,12
348,724,6.98,13,7,10
348,735,9.69,25,15,16
348,739,4.7,11,7,12
348,795,6.4,21,13,16
348,823,10.01,32,19,21
348,859,8.43,20,10,15
348,865,11.22,10,6,8
348,870,7.92,16,14,19
348,880,5.46,6,3,5
348,946,10.31,21,11,15
348,949,10.78,18,12,14
348,965,4.97,12,6,9
348,993,10.74,32,18,26
349,354,5.66,12,5,10
349,376,8.44,11,5,7
349,393,6.53,21,12,14
349,403,7.11,15,8,12
349,407,4.88,9,8,12
349,437,9.25,27,19,25
349,459,9.88,21,13,15
349,483,6.73,20,9,13
349,506,11.41,13,8,12
349,512,10.74,26,17,17
349,576,8.21,11,6,7
349,579,7.4,18,10,10
349,582,10.7,12,9,10
349,607,4.84,6,3,5
349,616,11.25,23,9,15
349,625,8.59,14,10,11
349,630,1.3,4,2,3
349,647,9.85,25,13,18
349,689,5.48,13,8,13
349,713,10.29,19,14,18
349,732,5.35,16,10,11
349,746,9.77,11,8,7
349,799,9.04,21,10,17
349,801,11.81,18,9,12
349,842,4.39,4,4,4
349,854,7.68,10,7,10
349,859,11.49,14,14,13
349,925,9.28,12,9,10
349,945,10.45,18,11,13
349,973,1.22,2,1,2
349,982,3.82,9,4,6
349,991,11.77,24,10,15
349,999,8.67,21,12,18
350,365,0.93,2,1,2
350,395,5.19,8,5,8
350,406,11.6,15,9,13
350,429,6.87,9,7,8
350,443,9.31,13,9,12
350,454,5.86,7,3,6
350,496,1.98,1,1,2
350,508,8.47,17,11,11
350,529,1.86,5,3,3
350,563,11.82,23,11,14
350,578,6.6,15,10,12
350,588,2.87,4,2,2
350,600,7.3,16,10,17
350,601,8.73,31,19,24
350,604,11.19,17,9,11
350,629,9.57,13,7,9
350,655,9.55,8,7,7
350,667,6.13,13,6,8
350,671,9.56,16,11,15
350,688,10.08,21,12,13
350,719,5.81,13,9,15
350,727,9.04,19,8,15
350,755,7.27,21,10,16
350,790,5.83,19,8,12
350,793,7.57,9,6,5
350,816,9.22,17,14,14
350,853,9.7,19,13,17
350,868,6.89,9,6,7
350,930,10.62,15,8,11
350,939,4.61,5,3,4
350,987,0.85,1,1,1
351,400,7.04,22,13,16
351,432,10.78,27,16,29
351,439,4.28,10,6,8
351,453,3.77,4,4,5
351,485,11.68,12,8,9
351,501,9.03,8,6,6
351,516,11.9,27,11,16
351,522,8.71,22,13,13
351,571,5.85,8,4,5
351,606,11.17,19,10,12
351,646,4.13,8,6,10
351,648,8.64,14,6,9
351,656,10.68,15,9,11
351,673,10.83,15,9,15
351,728,5.43,9,6,9
351,733,6.13,6,3,6
351,761,11.39,9,7,9
351,764,6.56,12,8,8
351,786,8.26,15,11,17
351,832,10.82,23,15,20
351,874,6.97,18,10,14
351,894,10.54,23,11,18
351,937,6.36,14,11,16
351,943,1.29,1,1,1
351,944,3.64,11,4,8
351,958,10.23,19,10,14
351,967,6.21,15,10,11
351,986,8.59,20,10,18
352,358,4.21,8,6,10
352,359,5.49,10,5,7
352,440,7.73,11,7,13
352,446,11.34,23,17,15
352,450,8.34,26,13,15
352,484,11.2,12,6,10
352,492,6.23,16,13,15
352,523,6.67,16,10,12
352,605,5.77,9,7,6
352,609,11.55,16,9,10
352,641,11.35,21,15,17
352,658,11.93,18,17,17
352,663,3.88,3,3,4
352,672,11.88,13,12,12
352,752,4.25,11,5,9
352,772,9.72,18,12,13
352,775,11.06,13,8,13
352,784,10.79,12,6,9
352,796,5.71,17,8,12
352,817,6.72,21,9,16
352,869,1.76,2,1,1
352,883,10.38,30,19,23
352,885,7.05,18,8,13
352,900,9.08,8,5,6
352,909,7.52,19,10,11
352,921,9.68,19,10,19
352,924,10.11,20,14,20
352,926,8.49,20,14,13
352,963,11.69,32,22,20
353,367,7.78,17,14,18
353,373,0.88,2,1,2
353,397,2.67,8,4,4
353,399,8.5,25,12,15
353,404,9.53,26,17,21
353,415,9.27,18,12,15
353,419,6.79,18,12,17
353,460,3.13,4,3,3
353,468,8.28,8,4,8
353,486,7.9,17,8,11
353,491,9.11,18,11,10
353,520,8.3,12,8,8
353,534,8.27,11,11,10
353,537,4.25,4,2,3
353,558,10.77,12,8,8
353,586,4.2,9,5,8
353,595,6.75,16,12,12
353,614,5.07,11,6,6
353,618,9.43,23,13,20
353,620,5.06,12,7,11
353,653,8.36,19,13,13
353,665,7.54,23,14,12
353,676,5.82,8,5,7
353,711,5.88,16,9,15
353,740,10.02,16,10,12
353,753,4.62,10,7,6
353,776,3.74,9,7,7
353,800,8.2,15,9,12
353,812,6.97,13,6,11
353,819,6.38,16,10,12
353,820,4.26,4,3,3
353,850,11.54,21,18,18
353,882,10.57,13,10,9
353,897,11.77,31,21,27
353,915,10.09,25,19,23
353,947,11.24,21,14,16
353,959,7.88,16,12,13
353,969,5.26,12,7,8
353,990,3.48,9,6,6
354,376,5.82,15,8,11
354,393,10.76,23,20,20
354,402,10.87,36,17,22
354,407,8.87,13,8,10
354,437,4.89,9,4,7
354,483,10.16,21,14,20
354,493,11.35,26,14,20
354,506,7.44,9,7,8
354,512,9.34,13,6,10
354,567,8.02,14,9,13
354,576,10.16,9,5,8
354,579,11.64,26,13,19
354,607,6.37,23,12,16
354,608,8.37,20,15,12
354,625,4.89,13,6,9
354,630,6.88,16,10,10
354,662,7.38,19,12,16
354,689,9.08,8,6,9
354,713,8.02,17,9,13
354,732,9.75,9,6,9
354,799,9.17,17,13,13
354,809,8.99,10,6,10
354,842,6.93,8,5,5
354,854,4.15,11,6,7
354,859,11.06,12,8,8
354,878,10.1,17,17,22
354,908,9.91,9,6,8
354,925,4.14,9,8,6
354,945,9.8,25,16,20
354,955,9.09,28,16,22
354,973,4.47,10,6,6
354,982,3.23,3,1,2
354,993,9.2,15,8,13
354,999,5.5,9,6,5
355,380,8.22,21,10,17
355,387,9.65,19,8,11
355,388,10.82,30,15,27
355,403,11.16,38,16,24
355,428,5.98,5,3,6
355,445,6.72,15,11,15
355,458,8.9,24,13,19
355,466,4.33,12,6,8
355,485,11.29,12,7,7
355,499,6.04,13,10,11
355,516,9.71,20,12,16
355,611,10.99,30,17,21
355,631,5.65,9,7,8
355,656,10.52,12,10,10
355,673,9.59,29,13,26
355,677,9.93,30,20,18
355,697,6.61,13,8,12
355,698,3.84,11,7,7
355,746,8.51,14,7,13
355,766,8.48,21,12,18
355,769,5.69,14,6,7
355,856,6.49,10,6,10
355,861,4.42,12,6,11
355,894,11.83,9,8,7
355,901,9.47,20,13,13
355,932,7.7,8,7,10
355,940,9.11,14,11,10
355,942,5.4,6,4,5
355,952,7.76,22,11,12
355,988,0.83,1,1,1
355,991,6.77,21,11,13
356,371,6.67,15,8,13
356,383,2.27,3,2,3
356,387,9.63,31,17,18
356,410,7.44,7,6,8
356,447,11.54,24,17,17
356,453,11.48,19,8,14
356,472,5.72,10,5,6
356,522,6.63,6,4,5
356,557,6.07,8,6,8
356,571,9.55,11,6,6
356,587,11.57,41,16,26
356,606,4.13,4,3,4
356,639,5.9,9,8,7
356,712,2.26,3,1,1
356,728,9.81,23,15,18
356,761,7.05,9,6,6
356,813,9.5,30,18,17
356,863,8.45,7,5,7
356,894,8.5,21,15,20
356,952,10.93,36,15,23
356,986,7.38,22,11,12
357,372,6.36,17,9,9
357,396,10.65,29,21,18
357,405,6.02,6,3,5
357,425,10.91,10,7,11
357,463,1.88,3,3,4
357,469,10.39,13,8,11
357,471,6.26,10,6,8
357,489,11.05,32,15,18
357,494,2.31,3,1,1
357,498,8.15,13,8,12
357,548,10.01,21,15,17
357,555,10.53,23,21,29
357,569,3.08,2,1,2
357,575,11.31,24,13,12
357,594,11.97,29,19,23
357,706,3.47,5,3,5
357,709,11.11,14,7,8
357,710,2.29,4,2,3
357,715,8.85,12,5,7
357,751,7.87,7,6,7
357,762,6.01,9,6,8
357,765,6.42,8,4,7
357,797,9.44,18,12,14
357,807,5.07,13,9,11
357,818,8.03,17,14,15
357,837,4.67,11,9,11
357,857,4.09,8,5,6
357,866,8.04,18,12,15
357,889,5.82,11,6,6
357,896,7.53,20,13,13
357,904,6.39,12,7,8
357,907,6.42,16,6,10
357,975,8.4,13,8,11
358,359,1.3,3,1,1
358,440,3.53,12,7,6
358,481,10.45,31,22,24
358,484,7.86,17,12,20
358,492,8.2,9,5,9
358,523,9.9,30,18,17
358,528,11.9,15,12,14
358,605,1.85,5,2,3
358,660,8.53,17,10,10
358,663,3.91,4,2,3
358,752,2.11,4,3,4
358,775,8.72,21,13,11
358,784,8.8,12,8,13
358,796,4.57,9,4,7
358,802,11.89,40,24,27
358,817,4.36,6,4,4
358,869,4.71,6,4,4
358,885,11.25,33,16,23
358,900,11.95,38,19,32
358,909,7.3,18,11,20
358,917,9.92,31,16,20
358,961,9.78,10,7,8
359,440,2.35,3,2,3
359,481,9.74,16,9,10
359,484,7.28,21,10,18
359,492,8.89,31,16,21
359,523,10.86,16,8,12
359,528,10.73,21,13,17
359,605,0.88,2,1,1
359,660,7.23,13,8,8
359,663,4.93,13,9,12
359,664,11.35,29,19,26
359,737,11.9,28,13,17
359,752,2.48,4,2,4
359,775,8.61,19,13,21
359,784,8.82,15,12,15
359,796,4.65,12,8,7
359,802,11.11,10,7,10
359,817,4.56,10,5,7
359,869,6.0,13,7,11
359,909,7.41,14,9,9
359,917,9.07,26,17,23
359,961,9.59,28,19,22
360,377,2.42,6,2,5
360,390,10.33,20,18,15
360,416,9.62,26,12,13
360,452,5.64,14,9,12
360,487,4.28,8,6,7
360,500,11.2,21,16,22
360,504,5.95,13,9,14
360,510,10.53,30,17,16
360,552,9.58,14,8,9
360,560,11.96,20,18,16
360,624,7.88,20,10,11
360,645,3.03,7,4,6
360,700,9.51,19,13,13
360,704,9.66,21,11,16
360,735,8.55,19,11,19
360,742,8.09,7,5,8
360,763,8.39,23,15,18
360,823,9.32,12,9,13
360,839,9.65,23,13,18
360,860,4.48,6,5,6
360,865,4.56,8,3,6
360,893,9.57,11,9,13
360,946,11.53,13,9,11
360,985,3.79,11,7,9
361,363,9.43,24,14,17
361,409,1.35,1,1,1
361,426,11.12,14,9,9
361,464,5.35,11,5,8
361,503,7.81,13,7,8
361,509,2.58,2,1,2
361,542,7.36,16,8,10
361,556,11.1,15,9,12
361,748,11.99,28,16,19
361,758,7.73,17,9,15
361,821,7.71,10,8,12
361,829,4.91,14,8,13
361,841,11.4,11,7,9
361,873,9.28,18,11,16
361,892,7.1,20,14,12
361,906,5.47,8,5,6
361,908,10.72,20,11,14
361,966,4.87,11,6,8
361,994,2.73,6,4,5
362,382,8.65,18,10,9
362,406,10.91,13,8,15
362,422,8.25,11,7,6
362,448,11.14,10,7,10
362,457,10.5,22,14,24
362,467,3.38,7,3,4
362,531,8.27,10,7,8
362,551,10.0,36,19,23
362,574,9.9,16,10,11
362,597,0.61,1,1,1
362,604,10.99,13,6,9
362,633,7.83,16,9,13
362,657,8.74,13,9,11
362,782,2.81,4,2,3
362,794,11.85,15,11,14
362,825,10.97,20,11,11
362,848,9.93,18,8,14
362,877,4.53,7,3,5
362,935,8.58,8,4,7
362,962,8.41,19,11,13
363,409,9.79,25,15,25
363,413,7.87,16,15,16
363,426,1.69,2,1,1
363,447,9.63,18,16,22
363,464,6.54,10,8,11
363,465,7.75,14,9,13
363,503,3.65,11,5,9
363,509,7.03,10,6,11
363,512,9.35,13,8,8
363,521,5.95,15,7,8
363,542,2.51,3,2,2
363,576,11.02,13,10,13
363,581,10.27,25,12,16
363,587,9.11,26,12,21
363,623,6.51,10,7,8
363,647,10.91,11,7,10
363,692,5.55,14,9,12
363,748,5.86,13,7,11
363,758,6.45,19,10,15
363,799,9.92,17,13,13
363,813,11.75,13,7,13
363,821,7.1,17,10,11
363,829,7.27,10,6,8
363,841,5.8,6,4,7
363,873,1.28,3,2,3
363,906,5.42,13,6,13
363,945,8.88,9,5,9
363,966,11.47,40,17,20
363,994,7.92,14,11,12
363,997,6.75,14,11,13
364,392,6.36,15,8,15
364,408,10.61,35,18,23
364,451,6.98,23,14,15
364,511,6.7,7,3,5
364,527,4.07,9,6,7
364,566,5.59,7,3,4
364,651,8.58,12,6,11
364,672,7.87,16,9,11
364,682,4.53,10,7,8
364,690,3.06,7,4,3
364,694,3.72,9,5,9
364,772,10.03,21,11,12
364,806,3.46,5,2,2
364,862,4.46,13,7,10
364,871,7.38,19,14,16
364,883,10.88,19,12,16
364,891,7.78,13,6,11
364,911,4.66,15,9,12
364,921,9.45,9,7,7
364,924,8.97,13,8,12
364,926,10.73,30,19,18
364,927,3.85,5,5,6
364,963,7.06,11,6,12
364,984,1.85,4,3,4
364,998,8.36,22,10,13
365,395,5.78,12,5,9
365,406,11.78,20,15,17
365,411,11.45,14,9,10
365,429,7.75,9,6,10
365,443,9.96,21,13,12
365,454,6.55,19,12,11
365,496,2.9,4,2,2
365,508,7.61,16,8,11
365,529,1.38,3,2,3
365,563,11.07,21,12,13
365,573,11.74,26,16,18
365,578,6.91,17,14,14
365,588,2.73,8,3,6
365,600,8.22,13,8,12
365,601,7.92,17,10,13
365,604,11.2,15,9,13
365,629,9.6,17,12,18
365,655,10.3,27,15,14
365,667,5.3,8,4,6
365,671,10.42,15,7,9
365,688,10.69,28,12,19
365,719,6.74,15,13,15
365,727,9.96,15,14,16
365,755,8.17,23,14,16
365,790,6.3,15,9,12
365,793,7.26,15,12,16
365,816,9.88,15,11,13
365,853,10.15,20,14,16
365,868,7.72,9,5,10
365,930,10.13,10,6,12
365,939,5.53,10,7,8
365,987,0.87,1,1,1
366,389,10.79,26,15,21
366,431,6.46,11,7,13
366,434,11.87,12,9,12
366,501,11.62,17,10,14
366,546,1.85,2,1,2
366,559,8.68,15,14,12
366,562,3.14,6,4,6
366,568,11.28,25,19,21
366,628,4.9,9,4,5
366,642,9.99,14,8,14
366,669,10.76,20,14,14
366,679,4.74,15,7,8
366,681,10.48,21,12,13
366,685,1.92,3,2,2
366,701,7.44,15,11,15
366,702,11.17,26,19,18
366,716,10.52,22,11,13
366,750,2.85,6,5,5
366,759,6.72,9,5,5
366,774,8.1,27,12,23
366,803,7.45,22,11,18
366,872,8.4,19,10,13
366,875,3.74,11,5,8
367,373,7.48,16,9,15
367,375,11.03,27,18,16
367,397,5.43,11,6,11
367,404,8.55,26,14,15
367,416,11.65,19,17,20
367,442,9.87,21,11,17
367,460,10.74,9,7,9
367,486,7.98,25,14,19
367,500,10.94,12,7,10
367,534,9.91,22,14,18
367,537,6.89,11,7,9
367,544,11.62,21,15,17
367,553,5.37,6,3,4
367,558,9.9,25,12,18
367,586,11.71,21,14,12
367,598,8.7,28,13,20
367,614,8.9,25,12,18
367,618,11.56,19,15,20
367,620,9.94,12,7,9
367,653,11.75,31,17,31
367,665,9.24,17,13,16
367,707,9.58,16,10,14
367,740,11.66,26,16,17
367,753,11.8,20,12,14
367,776,4.2,5,3,4
367,819,9.32,23,13,15
367,820,11.86,12,10,12
367,845,8.68,22,11,17
367,858,8.98,24,17,17
367,934,7.8,12,6,8
367,947,11.92,34,19,26
367,959,10.99,12,8,10
367,974,6.61,15,6,7
367,990,8.51,16,8,14
368,483,11.46,15,7,10
368,493,9.13,30,17,18
368,549,8.64,12,8,13
368,552,10.69,24,19,18
368,567,8.5,25,11,16
368,577,3.62,5,4,3
368,582,8.17,23,17,16
368,607,10.16,14,11,12
368,635,7.39,20,9,15
368,713,5.14,10,8,10
368,721,9.74,10,6,9
368,724,5.44,13,9,11
368,739,6.78,7,5,7
368,795,3.72,4,2,4
368,859,3.96,9,7,8
368,870,6.92,15,13,15
368,880,0.96,1,1,1
368,949,9.83,29,15,19
368,965,1.57,4,2,4
368,993,7.83,11,7,12
368,999,7.71,19,11,15
369,378,5.44,6,6,6
369,385,7.81,9,5,7
369,415,11.17,21,11,12
369,433,10.18,27,12,20
369,468,7.99,16,9,16
369,477,8.43,13,7,7
369,520,7.94,14,9,10
369,526,5.67,9,6,8
369,530,8.2,9,6,11
369,539,3.35,6,3,3
369,543,9.4,17,13,15
369,560,10.91,26,19,16
369,591,11.62,30,21,29
369,595,11.48,19,10,17
369,614,11.77,13,10,15
369,618,8.83,15,6,10
369,665,11.03,25,21,30
369,674,8.03,19,10,14
369,680,11.4,30,21,29
369,687,6.53,18,13,18
369,691,7.84,9,6,10
369,693,2.72,5,4,6
369,725,10.78,37,16,28
369,736,8.17,8,6,5
369,740,8.97,24,17,22
369,757,5.73,8,6,7
369,800,8.06,8,5,7
369,819,11.0,22,14,23
369,826,6.71,8,6,9
369,836,11.55,25,20,26
369,855,6.79,13,7,11
369,867,6.84,9,8,8
369,882,7.71,14,7,10
369,897,4.73,13,6,11
369,903,9.51,15,14,14
369,931,11.61,15,12,20
369,947,9.56,23,15,14
369,959,9.27,17,9,11
369,968,1.58,3,2,2
369,977,7.69,8,5,7
369,995,2.23,7,4,5
370,379,3.46,6,4,7
370,462,8.83,13,6,8
370,475,2.01,5,2,3
370,497,5.2,11,6,7
370,528,11.33,11,9,13
370,565,7.02,16,12,10
370,599,7.52,9,5,7
370,612,11.0,15,10,13
370,619,10.62,19,11,14
370,652,11.16,19,12,17
370,659,11.46,13,9,8
370,660,9.73,26,15,26
370,664,8.56,18,11,13
370,686,7.48,11,8,9
370,695,4.46,7,4,6
370,749,9.24,30,19,23
370,768,9.87,15,7,13
370,780,11.36,32,21,27
370,804,3.03,3,2,2
370,814,11.45,30,20,30
370,822,11.07,27,22,26
370,824,9.11,10,6,6
370,827,11.64,21,18,15
370,835,5.6,7,3,5
370,851,4.19,8,4,6
370,884,8.15,16,11,14
370,890,9.41,13,7,10
370,898,4.79,9,7,9
370,912,11.54,23,18,23
370,922,5.32,6,3,4
370,981,2.66,9,4,7
371,383,8.78,12,8,6
371,453,9.52,24,13,23
371,472,8.45,12,7,9
371,522,5.55,9,6,11
371,571,8.92,12,8,8
371,606,5.02,13,9,13
371,639,0.95,1,1,1
371,648,11.68,22,16,20
371,712,5.43,13,7,11
371,728,8.33,10,5,6
371,761,10.67,10,7,7
371,894,11.59,12,9,16
371,937,8.29,21,12,13
371,986,4.66,5,2,4
372,405,9.46,22,14,26
372,425,8.65,28,14,18
372,435,8.27,9,6,8
372,463,4.76,6,4,5
372,471,6.42,7,5,7
372,473,10.05,20,13,13
372,489,4.81,9,6,10
372,494,4.33,13,8,7
372,524,11.51,17,9,14
372,548,5.48,7,5,6
372,555,4.59,14,6,8
372,564,7.99,14,6,9
372,569,5.64,7,3,4
372,575,4.95,5,4,4
372,638,8.98,16,11,13
372,706,6.22,10,4,6
372,710,6.48,6,5,5
372,715,7.04,10,7,9
372,718,11.58,21,10,14
372,751,9.26,21,12,16
372,762,9.42,14,6,10
372,765,11.26,23,16,21
372,797,3.17,6,4,8
372,807,6.54,11,7,10
372,818,2.3,2,1,2
372,837,9.56,12,6,10
372,857,8.61,18,15,14
372,889,10.32,18,10,18
372,896,11.75,33,20,25
372,904,9.22,14,10,12
372,907,9.2,14,9,11
372,975,3.25,5,2,4
372,978,11.3,16,10,10
373,397,2.12,3,2,3
373,399,7.91,22,14,20
373,404,10.07,26,18,25
373,415,9.96,7,6,8
373,419,7.02,11,5,8
373,460,3.26,3,2,3
373,468,9.15,14,8,8
373,486,7.02,21,9,12
373,491,9.21,10,5,9
373,520,9.18,15,9,12
373,534,7.4,18,11,12
373,537,4.85,9,4,7
373,558,9.89,22,13,19
373,586,4.25,9,4,7
373,595,7.49,18,13,18
373,614,5.87,17,10,14
373,618,10.21,21,15,15
373,620,4.33,6,3,4
373,653,7.58,17,8,13
373,665,8.25,16,7,12
373,676,5.84,15,8,14
373,711,6.01,8,6,8
373,740,10.78,18,15,17
373,753,4.48,7,3,4
373,776,3.69,9,5,4
373,800,9.08,26,14,20
373,812,6.48,16,7,11
373,819,7.15,12,6,10
373,820,4.38,10,5,8
373,845,11.56,27,19,21
373,846,11.21,34,16,21
373,850,11.26,40,23,30
373,882,11.4,23,13,21
373,915,10.26,23,13,23
373,947,11.95,38,24,33
373,959,8.7,24,13,14
373,969,5.91,13,7,8
373,990,4.31,3,3,4
374,386,5.29,10,6,11
374,394,2.92,4,2,3
374,425,11.06,18,9,10
374,427,1.8,3,1,2
374,435,9.43,29,16,23
374,436,10.74,34,21,24
374,470,6.81,15,9,12
374,473,11.53,22,12,21
374,524,10.01,25,14,19
374,538,8.75,17,10,17
374,564,10.5,11,7,10
374,593,9.71,21,16,22
374,610,4.45,7,4,5
374,638,11.85,15,9,13
374,640,8.69,28,15,17
374,661,4.85,14,6,10
374,668,6.03,16,8,10
374,678,8.25,11,8,8
374,730,8.91,10,6,6
374,731,5.84,6,3,5
374,745,3.87,9,7,9
374,760,3.83,7,3,7
374,778,9.67,17,15,14
374,791,5.84,17,10,15
374,830,3.12,4,2,3
374,902,9.85,20,17,17
374,920,4.26,9,4,6
374,923,11.17,11,7,11
374,964,6.17,13,9,14
374,970,5.98,5,4,5
375,388,11.84,22,14,16
375,442,1.2,2,1,1
375,449,6.23,14,6,8
375,474,9.24,11,8,12
375,478,11.6,25,19,18
375,486,11.43,13,8,14
375,544,7.55,19,10,13
375,558,10.21,34,17,17
375,570,11.98,19,10,16
375,583,5.33,13,6,8
375,598,2.89,5,3,3
375,644,4.7,9,5,5
375,707,2.11,6,4,5
375,708,4.92,11,5,6
375,845,6.29,10,9,12
375,876,9.14,32,17,18
375,888,6.67,7,5,6
375,905,5.0,10,9,8
375,928,8.75,26,12,20
375,948,6.54,8,4,4
375,953,3.7,9,4,8
375,971,4.35,7,4,4
375,974,9.73,20,12,11
376,393,9.77,23,18,21
376,402,10.26,11,5,7
376,407,8.26,14,11,10
376,437,2.71,5,3,4
376,464,9.92,14,10,15
376,503,9.93,23,11,14
376,506,3.37,7,4,4
376,512,3.63,6,3,4
376,542,11.6,21,20,17
376,556,8.74,27,12,18
376,576,6.89,11,10,10
376,579,10.45,22,16,19
376,607,11.51,28,16,23
376,608,6.59,11,6,7
376,625,1.6,5,3,3
376,630,9.05,22,16,17
376,647,9.48,32,19,23
376,662,8.45,18,10,13
376,689,7.95,11,7,7
376,748,7.69,13,7,11
376,758,7.82,10,7,10
376,799,4.52,7,5,5
376,809,5.18,12,7,7
376,821,7.52,14,13,14
376,829,10.1,31,18,25
376,841,7.42,16,15,20
